name,price,status,shipping,free_returns,items_sold
NIKE LEBRON XIII GS ALL STAR CAMO YOUTH NEW W/O BOX ,9999,New (Other),1599,False,False
Nike Men's Lebron XIX DJ Bron Wild Berry/Hyper Pink-Cave Purple 5.5,9999,New (Other),1495,False,False
Lebron 9 Ps Elite Taxi,15000,Pre-Owned,1495,False,False
New Listing,4999,Pre-Owned,1905,False,False
Nike Lebron XXI 21 EP James Easter Barely Grape Men Basketball Shoes HF5352-500,12283,Brand New,0,False,False
Nike Lebron 11 ID PIZZERIA,30000,Pre-Owned,1495,False,False
Nike LeBron 8 QS Empire Jade CT5330-600 Men's Shoes,1060029500,Brand New,1495,False,False
"Nike Lebron 20 Laser Blue Sneakers, Size 7Y / 8.5W  DQ8651-400",8995,Pre-Owned,1495,False,False
LeBron ,5372,Pre-Owned,1067,False,False
New Listing,4200,Pre-Owned,1495,False,False
"Nike Lebron 20 'South Beast' Pink Sneakers, Size 4 /5.5W BNIB DQ3828-900",15999,Brand New,1495,True,False
Lebron 14 Flip The Switch Size 13 852405-103,7499,Pre-Owned,0,True,False
Nike LeBron XIV Men's Basketball Sneakers 852405-004 Mens Size 10,24999,Brand New,1495,False,False
"Nike Lebron 18 ""Home"" XVIII Mens US 10.5 White Basketball Boots NEW ☑️",8157,New (Other),2362,False,False
2024-25 Panini Instant NBA Year One Set 1 - 18 You Pick!  (print run 613),399599,Pre-Owned,0,False,False
2024-25 Panini NBA Hoops Basketball Base Complete Your Set Singles #231-300 PYC,99149,Pre-Owned,69,False,False
Nike LeBron 14 Chase Down,10000,Pre-Owned,1495,False,False
Lebrons ,2000,Pre-Owned,1392,False,False
Lebron Soldier 11 Silver Bullet Size 10.5,5000,Pre-Owned,1500,False,False
Nike Lebron Soldier Xiv,5400,New (Other),770,False,False
Nike Lebron 8 V/2 Entourage 429676 401 Photo Blue/Black/Tour Yellow Size 9.5,10995,Pre-Owned,1495,False,False
2023 Nike LeBron XX 20 Trinity Miami Heat DJ5423 001 Men Multi Size Basketball,10448,Brand New,1495,False,False
"Nike LeBron 12 Xmas sz 10 ""no insoles""",7999,Pre-Owned,0,False,False
LeBron IX Low ,8000,Brand New,1495,False,False
New Listing,15000,Pre-Owned,1495,False,False
🔥Panini Donruss Basketball 2023-24 NBA 5 Card Pack Luka Donćić Wemby?🔥,325,Brand New,0,False,236
Nike Lebron 9 ID Nike Foamposite Super Man 532019-991 Mens Size 11 2012,11495,Pre-Owned,1495,False,False
Size 10 - Nike LeBron 18 Play for the Future,5500,Pre-Owned,1742,False,False
Nike Zoom LeBron 5 Mr Basketball B Grade 2008 Size 8.5 Brand New 317253-101,37499,New (Other),1495,False,False
Size 8.5 - Nike LeBron 18 Lakers Heritage 2021,3200,Pre-Owned,800,False,False
2020 Upper Deck Goodwin Champions Photo Variations LeBron James #50,261353,Pre-Owned,299,False,False
2024-25 NBA Hoops Premium Box Set - PREMIUM STOCK FOIL /199! - Buy 3 Get 1 Free!,129499,Pre-Owned,0,False,False
Gently Loved Nike Lebron 13 Pot of Gold High Tops - Size 13,9449,Pre-Owned,0,False,False
Size 9 - Nike LeBron 9 china 2011,6500,Pre-Owned,1620,False,False
"2021-22 Optic NBA INSERT Complete UR Set You Pick EXPRESS LANE, T Minus, SPLASH",99149,Pre-Owned,0,False,False
Shoe Charm Basketball Charm Laker Lebron Charm High Quality,275,Brand New,0,False,False
New Listing,12283,Brand New,3150,False,False
New Listing,11500,Brand New,1495,False,False
2010-11 Panini Classics LeBron James #95,227,Pre-Owned,299,False,False
GRIND T Shirt for Lebron 19 Pearl Game Royal Emerald University Gold Minneapolis,28123187,New (Other),0,False,False
Nike LeBron 9 Low Summit Lake Hornets Turquoise Blue Sneakers 510811-400 Sz 10,10499,Pre-Owned,1495,False,False
"LEGENDS T-SHIRT, DR J, KAREEM. MAGIC, JORDAN, BIRD, RUSSELL, WILT, LEBRON, SHIRT",24993199,Brand New,599,False,False
Mitchell & Ness Authentic Lebron James Cleveland Cavaliers 2008-09 Jersey *NEW*,18999,Brand New,0,False,False
Nike LeBron XII  12  ‘Trillion Dollar Man’ Miami Heat  Size: 6Y Great Condition,3799,Pre-Owned,0,False,False
New Listing,12599,Pre-Owned,3000,False,False
"Nike LeBron 921084-030 “Just A Kid From Akron""",9999,Pre-Owned,0,False,False
Nike LeBron 8 Graffiti Size 14. DD8306-001,24000,New (Other),1495,False,False
Size 8.5 - Nike LeBron 13 Low Metallic Silver,13000,Brand New,1495,False,False
DS Nike Zoom LeBron V 5 All Star Game 317253-003 James Basketball Shoes US8.5,35109,Brand New,1826,False,False
Pack to Plastic 2021-22 NBA Hoops Insert Pure Players Base Set Singles #1-10 PYC,159239,Pre-Owned,0,False,False
NEW Men's Sizes 8-9 Nike Zoom LeBron NXXT Gen Ampd IPS I Promise FZ7885-500 2B,10997,Brand New,1495,False,False
Nike Lebron XVI 16 SB SuperBron Racer Blue Varsity Red Gold White CD2451-400 8,17497,New (Other),1495,False,False
Size 11.5 - Nike LeBron NXXT Gen AMPD Liverpool LFC Orewood Teal | FJ1566-101,11900,New (Other),1495,False,False
nike lebron 14 black history month bhm size 9.5,17000,Pre-Owned,1495,False,False
LeBron 11 All Star NOLA Gumbo Size 9.5,25000,Pre-Owned,2825,False,False
Lebron Soldier 11 Silver Bullet Size 10.5,5000,Pre-Owned,1500,False,False
Size 16 - Nike LeBron 12 USA - 684593-616,10000,Pre-Owned,1495,False,False
Size 13 - Nike LeBron 12 EXT Red Paisley 2015,14900,Pre-Owned,1495,False,False
Size 10-M 11.5-W Nike LeBron 18 Play for the Future 2021 New Never Used.,17500,Brand New,1495,False,False
Lebron 18,10000,New (Other),1495,False,False
Size 10.5 Nike LeBron 13 On Court Man Sport Shoes (807219-060),7352,Pre-Owned,0,False,False
2024-25 Panini NBA Hoops Basketball Cards - #1-149 - Complete your set! READ,99,Pre-Owned,0,False,False
Nike Lebron 14 XIV Low Basketball Shoes Men's Size 8 Triple Black Sneakers,4499,Pre-Owned,999,False,False
Nike Lebron XV Low Men's Black/Metallic Gold Phantom AO1755-001 Size 9,5000,Pre-Owned,2000,False,False
New Listing,6000,Pre-Owned,1145,False,False
New Listing,5999,New (Other),1960,False,False
**NWB** Nike LeBron XXI Ember/Elemental Gold Men’s Size 10.  ,17999,Brand New,1495,False,False
Nike LeBron 14 Low Light Bone 878636 004 Size 10.5,13999,New (Other),1495,False,False
Nike Zoom Lebron NXXT Gen 'Track Red' DR8784-600 Basketball Men’s Size 9.5,12999,New (Other),1495,False,False
"NIKE LEBRON XVIII 18 ""GUM SOLE"" BLACK-WHITE-GUM MED BROWN SZ 11.5 [CQ9283-007]",19999,Brand New,1495,True,False
Lebron XV,6500,Pre-Owned,1171,False,False
LeBron James Dwyane Wade Alley-oop NBA Gigantic HD Photo Print Poster Wall Decor,4541091,Brand New,0,True,False
2024-25 Prizm Draft Picks Basketball (BUY 3 GET 1) You Pick/Complete Your Set,99169,Pre-Owned,0,False,False
2021-22 Panini Contenders Basketball Cards 1-100 (NM) - Complete Your Set,99359,Pre-Owned,69,True,False
LeBron 15 8.5,5800,Pre-Owned,1328,False,False
New Nike BQ3177-101 Lebron 17 'Bron 2k Playoffs' Size Men 5.5,9999,Brand New,1495,False,False
Lebron XXV ASW Sz 12,11500,Pre-Owned,1328,False,False
Nike LeBron 10 Pure Platinum sz11,11000,Pre-Owned,1495,False,False
Nike Lebron 7 Nfw Red Carpet 2019 Size US10.5,15264,Pre-Owned,0,True,False
2017-18 Panini Prestige LeBron James #16,140,Pre-Owned,299,False,False
Lebron XL Low Turbo Green Size 13,8500,Pre-Owned,1250,False,False
NIKE LEBRON XX 20 FAMU COCONUT MILK-ELECTRIC ALGAE SZ 8.5 [FN8263-100],16999,Brand New,1495,True,False
Nike LeBron 19 Dutch Blue Lime Glow DC9339-400 Size 14  (100% Authentic!!!),22999,Brand New,1495,False,False
Nike LeBron 12 Elite ‘Elevate’ Men’s Size 11 Shoes 724559-488,9749,Pre-Owned,1495,False,False
NIKE AIR ZOOM GENERATION LEBRON SIZE 8 ,18000,Brand New,1495,False,False
Size 10 - Nike LeBron 12 Low Wolf Grey 2015,10500,Pre-Owned,1495,False,False
2021 Upper Deck Space Jam 2 A New Legacy You Pick base,100,Pre-Owned,100,False,False
"Nike LeBron 921084-030 “Just A Kid From Akron""",9999,Pre-Owned,0,False,False
Nike LeBron 8 Graffiti Size 14. DD8306-001,24000,New (Other),1495,False,False
Nike LeBron 17 Win/Win CT3466-001 Size 8M,6500,Pre-Owned,1067,False,False
Size 14 - Nike LeBron 18 Los Angeles By Night,8500,Pre-Owned,1495,False,False
NIKE LEBRON XI 11 ATOMIC ORANGE-GREEN ABYSS-GLACIER ICE SZ 14 [616175-800],29999,Brand New,1495,True,False
Nike LeBron 14 Limited Agimat Size 17 Rare Small Custom,12000,Pre-Owned,3120,False,False
New Listing,6799,New (Other),1960,False,False
New Listing,5098,Pre-Owned,0,True,False
Lebron Nike 819832 006,9998,New (Other),0,False,False
"2024-25 NBA Hoops Base + RC's 151-300 -You Pick- **Buy More, Save More**",99349,Pre-Owned,0,False,False
DS Nike LeBron 18 Los Angeles By Day Size 12,17499,Brand New,1495,False,False
NEW Nike LeBron Witness shoes size 5,9000,New (Other),1495,False,False
Nike LeBron 13 Black Lion 2016 807219-001 Size 8,2599,Pre-Owned,999,False,False
Nike Liverpool F.C. x LeBron 20 Red,16000,Brand New,1495,False,False
Nike Lebron 19 Purple Teal,13000,Brand New,1495,False,False
2022-23 Panini Mosaic STARE MASTERS Complete Your Set You Pick Basketball Card,149399,Pre-Owned,0,False,False
Size 12 - Nike LeBron 13 Pot of Gold 2015,8500,Pre-Owned,1495,False,False
Nike Lebron 13 mulberry hi top sneaker written in the stars shoes 5Y,2782,Pre-Owned,1665,False,False
Men’s Size 9 Nike LeBron XXI Premium Glacier Blue Coconut Milk FV7275-401 NWB,11000,Brand New,1495,False,False
Nike Lebron 9 Lifestyle Navy Blue Gum Sole 819859-400 Casual,6000,New (Other),1310,False,False
Lebron White/dutch Blue,11000,Brand New,1495,False,False
Size 12 - Nike LeBron 19 Low multicolour,10000,Pre-Owned,0,False,False
LeBron XXI,9000,Brand New,1094,False,False
New Listing,45000,Pre-Owned,1495,False,False
NIKE LEBRON WITNESS VIII ASHEN SLATE WHITE FB2239 MEN SHOES SIZE 10.5,9500,Brand New,1495,False,False
Lebron Zoom 2 Black Sz 10,6000,Pre-Owned,1101,False,False
Nike Lebron's youth size 5.5,2300,Pre-Owned,1150,False,False
CK2168-600 Nike Lebron Low 16 XVI SuperBron Men's Size 8.5 Sneakers,15999,New (Other),1495,False,False
Boys Lebron Nike Sneakers,5000,Pre-Owned,1258,False,False
New Listing,5000,Pre-Owned,1145,False,False
Nike Lebron XIII Sneakers Men Sz 8 Lifestyle 806396-100 Lace Up Spikes NBA,2991,Pre-Owned,1715,False,False
Size 12 - Nike LeBron Witness 5 Grinch,6000,Pre-Owned,0,False,False
New Listing,4900,New (Other),1655,False,False
LeBron Black Lion,22500,Brand New,1495,False,False
LeBron 15 Fruity Pebbles ,15000,Pre-Owned,1495,False,False
Nike Lebron Flip The Switch 2017 Men 9.5 Red White Black 852405-103 Basketball,4995,Pre-Owned,0,True,False
Nike LeBron 18 Lakers 2020 CQ9283-004 Men’s Size 10,13046,Brand New,1495,False,False
"2022-23 Panini Prizm NBA Basketball Inserts You Pick [Buy 2, Get 1 Free]",99249,Pre-Owned,30,False,False
DC8380-500 Nike Lebron 8 Lakers Men's Sneakers,1399914995,New (Other),1495,False,False
"NIKE LEBRON IX 9 ""WATCH THE THRONE"" BLACK-METALLIC GOLD SZ 10 [DO9353-001]",19999,Brand New,1495,True,False
